name,brand,address,town,county,latitude,longitude,fuel,price,dateupdated
O'Farrells Salthill,Inver,"Salthill, Co. Galway, H91 N8CY",Salthill,Galway,53.2583868,-9.1009964,Petrol,179.9,2024-07-31
O'Farrells Salthill,Inver,"Salthill, Co. Galway, H91 N8CY",Salthill,Galway,53.2583868,-9.1009964,Diesel,173.9,2024-07-31
Circle K Kilcolgan,Circle K,"N67, Killeely More",Kilcolgan,Galway,53.2087107,-8.8686145,Petrol,182.9,2025-02-23
Top Oil Carraroe,Top,"Sruthán, Clynagh",Carraroe,Galway,53.27297110000001,-9.5834642,Petrol,179.9,2024-08-03
Top Oil Carraroe,Top,"Sruthán, Clynagh",Carraroe,Galway,53.27297110000001,-9.5834642,Diesel,173.9,2024-08-03
Emo Kinvara,Emo,"N67, Ballybranagan",Kinvara,Galway,53.1395555,-8.9538645,Petrol,172.4,2025-04-21
Tí Mhartín Bán,NA,"Costello (Opp R na G Crossroad, Derrynea, Co. Galway",Costelloe,Galway,53.289085099999994,-9.554404199999999,Petrol,179.9,2024-07-31
Tí Mhartín Bán,NA,"Costello (Opp R na G Crossroad, Derrynea, Co. Galway",Costelloe,Galway,53.289085099999994,-9.554404199999999,Diesel,173.9,2024-07-31
Top Oil Knocknacarra Filling Station,Top,"R336 1 Kilkerran Park, Lisoban Industrial Estate, Knocknacarra Rd",Galway,Galway,53.2585231,-9.1032475,Petrol,198.9,2024-05-25
Top Oil Knocknacarra Filling Station,Top,"R336 1 Kilkerran Park, Lisoban Industrial Estate, Knocknacarra Rd",Galway,Galway,53.2585231,-9.1032475,Diesel,192.9,2024-05-25
Applegreen Service Station Dunmore,Applegreen,Bridge St,Dunmore,Galway,53.619326199999996,-8.7418997,Petrol,178.8,2024-05-25
Applegreen Service Station Dunmore,Applegreen,Bridge St,Dunmore,Galway,53.619326199999996,-8.7418997,Diesel,168.8,2024-05-25
Circle K,Circle K,72 Seamus Quirke Rd,Galway,Galway,53.277293099999994,-9.0720885,Petrol,180.9,2025-02-09
Circle K,Circle K,72 Seamus Quirke Rd,Galway,Galway,53.277293099999994,-9.0720885,Diesel,180.9,2025-02-09
Top Oil Reeks Filling Station,Top,"Tralee Road, N22, Ardnamweely",Killarney,Kerry,52.0683891,-9.5164002,Petrol,184.9,2026-03-17
Certa,Certa,"Deerpark Cl, Ardshanavooly",Killarney,Kerry,52.062266199999996,-9.49406,Petrol,184.9,2026-03-17
Inver,NA,Cahersiveen,Knockeens,Kerry,51.9476211,-10.2211877,Petrol,189.9,2026-03-14
Inver,NA,Cahersiveen,Knockeens,Kerry,51.9476211,-10.2211877,Diesel,210.9,2026-03-14
Kelliher’s Inver,Inver,"R875, Rathass",Tralee,Kerry,52.2664325,-9.6827405,Petrol,185.9,2026-03-14
Kelliher’s Inver,Inver,"R875, Rathass",Tralee,Kerry,52.2664325,-9.6827405,Diesel,201.9,2026-03-14
Texaco/Corrib Oil Listowel,Texaco,Bridge Rd,Listowel,Kerry,52.4434975,-9.481848699999999,Petrol,179.9,2026-03-13
Texaco/Corrib Oil Listowel,Texaco,Bridge Rd,Listowel,Kerry,52.4434975,-9.481848699999999,Diesel,205.9,2026-03-13
Centra Glenbeigh,NA,Kilnabrack Lower,Glenbeigh,Kerry,52.055765,-9.942245999999999,Petrol,181.9,2026-03-05
Centra Glenbeigh,NA,Kilnabrack Lower,Glenbeigh,Kerry,52.055765,-9.942245999999999,Diesel,189.9,2026-03-05
Applegreen,Applegreen,"Cahirdown Cl, Dromin Upper",Listowel,Kerry,52.448762099999996,-9.465031699999999,Petrol,178.8,2026-03-05
Applegreen,Applegreen,"Cahirdown Cl, Dromin Upper",Listowel,Kerry,52.448762099999996,-9.465031699999999,Diesel,178.8,2026-03-05
"O""Flynn's/Centra/Circle K service station/",Circle K,Upper street,Listowel,Kerry,52.448076199999996,-9.4784942,Petrol,179.9,2026-03-05
"O""Flynn's/Centra/Circle K service station/",Circle K,Upper street,Listowel,Kerry,52.448076199999996,-9.4784942,Diesel,179.9,2026-03-05
Circle K,Circle K,"Murreagh, Co. Kerry, Ireland",New,Kerry,51.850169799999996,-10.171241799999999,Petrol,183.9,2026-03-05
Circle K,Circle K,"Murreagh, Co. Kerry, Ireland",New,Kerry,51.850169799999996,-10.171241799999999,Diesel,185.9,2026-03-05
Top Oil Sceilg Ola,Top,"Lower Ring of Kerry, Main Street",Waterville,Kerry,51.8244033,-10.1716578,Petrol,174.9,2026-03-05
Certa 24/7 (Deros Coaches),Certa,"Woodlands Rd, Woodlands Industrial Estate",Killarney,Kerry,52.0629773,-9.4843836,Diesel,167.9,2026-03-04
"Maxol Service Station, Walsh's Caherciveen",Maxol,Garranebane,Cahersiveen,Kerry,51.940459999999995,-10.237389,Petrol,175.9,2026-02-02
"Maxol Service Station, Walsh's Caherciveen",Maxol,Garranebane,Cahersiveen,Kerry,51.940459999999995,-10.237389,Diesel,175.9,2026-02-02
Foley's Service Station,Inver,"N72, Fossa",Killarney,Kerry,52.067454899999994,-9.54715,Petrol,172.9,2026-01-29
Foley's Service Station,Inver,"N72, Fossa",Killarney,Kerry,52.067454899999994,-9.54715,Diesel,172.9,2026-01-29
Inver Foleys Killorglin,NA,"Iveragh Rd, Laharan",Killorglin,Kerry,52.1064236,-9.7909407,Petrol,175.9,2026-01-29
Inver Foleys Killorglin,NA,"Iveragh Rd, Laharan",Killorglin,Kerry,52.1064236,-9.7909407,Diesel,175.9,2026-01-29
Circle K,Circle K,"Laharan, Co. Kerry, Ireland",Killorglin,Kerry,52.1058886,-9.793296999999999,Petrol,175.9,2026-01-29
Circle K,Circle K,"Laharan, Co. Kerry, Ireland",Killorglin,Kerry,52.1058886,-9.793296999999999,Diesel,175.9,2026-01-29
Carry Out Muckross Road,Amber,"Muckross Rd, Scrahane",Killarney,Kerry,52.0557758,-9.507437099999999,Petrol,170.9,2026-01-27
